,Bericht:,Strom,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
170,2020,1,1,Donnerstag,2,Do 02.01.20,17:15,17,1,02.01.2020 17:15,02.01.2020 17:30,,"0,06","0,03",0,1,7,105,117,,,
171,2020,1,1,Donnerstag,2,Do 02.01.20,17:30,17,1,02.01.2020 17:30,02.01.2020 17:45,,"0,07","0,03",0,0,55,82,143,,,
172,2020,1,1,Donnerstag,2,Do 02.01.20,17:45,17,1,02.01.2020 17:45,02.01.2020 18:00,,"0,06","0,03",0,1,128,548,682,,,
173,2020,1,1,Donnerstag,2,Do 02.01.20,18:00,18,1,02.01.2020 18:00,02.01.2020 18:15,,"0,06","0,04",0,1,132,112,250,,,
174,2020,1,1,Donnerstag,2,Do 02.01.20,18:15,18,1,02.01.2020 18:15,02.01.2020 18:30,,"0,06","0,03",0,1,136,106,250,,,
175,2020,1,1,Donnerstag,2,Do 02.01.20,18:30,18,1,02.01.2020 18:30,02.01.2020 18:45,,"0,07","0,03",0,1,61,128,194,,,
176,2020,1,1,Donnerstag,2,Do 02.01.20,18:45,18,1,02.01.2020 18:45,02.01.2020 19:00,,"0,06","0,03",0,0,88,109,204,,,
177,2020,1,1,Donnerstag,2,Do 02.01.20,19:00,19,1,02.01.2020 19:00,02.01.2020 19:15,,"0,06","0,03",0,1,88,112,206,,,
178,2020,1,1,Donnerstag,2,Do 02.01.20,19:15,19,1,02.01.2020 19:15,02.01.2020 19:30,,"0,06","0,03",0,1,94,69,168,,,
179,2020,1,1,Donnerstag,2,Do 02.01.20,19:30,19,1,02.01.2020 19:30,02.01.2020 19:45,,"0,07","0,03",0,1,99,90,196,,,
180,2020,1,1,Donnerstag,2,Do 02.01.20,19:45,19,1,02.01.2020 19:45,02.01.2020 20:00,,"0,06","0,03",0,1,104,75,185,,,
181,2020,1,1,Donnerstag,2,Do 02.01.20,20:00,20,1,02.01.2020 20:00,02.01.2020 20:15,,"0,06","0,04",0,0,109,50,165,,,
182,2020,1,1,Donnerstag,2,Do 02.01.20,20:15,20,1,02.01.2020 20:15,02.01.2020 20:30,,"0,06","0,03",0,1,114,63,184,,,
183,2020,1,1,Donnerstag,2,Do 02.01.20,20:30,20,1,02.01.2020 20:30,02.01.2020 20:45,,"0,07","0,03",0,1,119,67,193,,,
184,2020,1,1,Donnerstag,2,Do 02.01.20,20:45,20,1,02.01.2020 20:45,02.01.2020 21:00,,"0,06","0,03",0,1,125,72,202,,,
185,2020,1,1,Donnerstag,2,Do 02.01.20,21:00,21,1,02.01.2020 21:00,02.01.2020 21:15,,"0,06","0,03",0,1,130,68,204,,,
186,2020,1,1,Donnerstag,2,Do 02.01.20,21:15,21,1,02.01.2020 21:15,02.01.2020 21:30,,"0,06","0,03",0,0,134,70,211,,,
187,2020,1,1,Donnerstag,2,Do 02.01.20,21:30,21,1,02.01.2020 21:30,02.01.2020 21:45,,"0,07","0,03",0,1,108,64,179,,,
188,2020,1,1,Donnerstag,2,Do 02.01.20,21:45,21,1,02.01.2020 21:45,02.01.2020 22:00,,"0,06","0,03",0,1,7,68,80,,,
189,2020,1,1,Donnerstag,2,Do 02.01.20,22:00,22,1,02.01.2020 22:00,02.01.2020 22:15,,"0,06","0,04",0,1,7,72,84,,,
190,2020,1,1,Donnerstag,2,Do 02.01.20,22:15,22,1,02.01.2020 22:15,02.01.2020 22:30,,"0,06","0,03",0,1,7,59,71,,,
191,2020,1,1,Donnerstag,2,Do 02.01.20,22:30,22,1,02.01.2020 22:30,02.01.2020 22:45,,"0,07","0,03",0,0,6,67,80,,,
192,2020,1,1,Donnerstag,2,Do 02.01.20,22:45,22,1,02.01.2020 22:45,02.01.2020 23:00,,"0,06","0,03",0,1,7,75,87,,,
193,2020,1,1,Donnerstag,2,Do 02.01.20,23:00,23,1,02.01.2020 23:00,02.01.2020 23:15,,"0,06","0,03",0,1,7,63,76,,,
194,2020,1,1,Donnerstag,2,Do 02.01.20,23:15,23,1,02.01.2020 23:15,02.01.2020 23:30,,"0,06","0,03",0,1,7,73,85,,,
195,2020,1,1,Donnerstag,2,Do 02.01.20,23:30,23,1,02.01.2020 23:30,02.01.2020 23:45,,"0,07","0,03",0,1,7,88,100,,,
196,2020,1,1,Donnerstag,2,Do 02.01.20,23:45,23,1,02.01.2020 23:45,03.01.2020 00:00,,"0,06","0,03",0,1,7,72,84,,,
197,2020,1,1,Freitag,3,Fr 03.01.20,00:00,0,1,03.01.2020 00:00,03.01.2020 00:15,,"0,06",0,0,0,5,95,107,,,
198,2020,1,1,Freitag,3,Fr 03.01.20,00:15,0,1,03.01.2020 00:15,03.01.2020 00:30,,"0,06",0,0,1,6,85,96,,,
199,2020,1,1,Freitag,3,Fr 03.01.20,00:30,0,1,03.01.2020 00:30,03.01.2020 00:45,,"0,07",0,0,1,6,92,102,,,
200,2020,1,1,Freitag,3,Fr 03.01.20,00:45,0,1,03.01.2020 00:45,03.01.2020 01:00,,"0,06",0,0,1,5,170,182,,,
201,2020,1,1,Freitag,3,Fr 03.01.20,01:00,1,1,03.01.2020 01:00,03.01.2020 01:15,,"0,06",0,0,1,6,77,88,,,
202,2020,1,1,Freitag,3,Fr 03.01.20,01:15,1,1,03.01.2020 01:15,03.01.2020 01:30,,"0,06",0,0,0,6,87,98,,,
203,2020,1,1,Freitag,3,Fr 03.01.20,01:30,1,1,03.01.2020 01:30,03.01.2020 01:45,,"0,07",0,0,1,6,64,76,,,
204,2020,1,1,Freitag,3,Fr 03.01.20,01:45,1,1,03.01.2020 01:45,03.01.2020 02:00,,"0,06",0,0,1,5,72,83,,,
205,2020,1,1,Freitag,3,Fr 03.01.20,02:00,2,1,03.01.2020 02:00,03.01.2020 02:15,,"0,06",0,0,1,6,76,87,,,
206,2020,1,1,Freitag,3,Fr 03.01.20,02:15,2,1,03.01.2020 02:15,03.01.2020 02:30,,"0,06",0,0,1,6,54,65,,,
207,2020,1,1,Freitag,3,Fr 03.01.20,02:30,2,1,03.01.2020 02:30,03.01.2020 02:45,,"0,07",0,0,0,6,54,65,,,
208,2020,1,1,Freitag,3,Fr 03.01.20,02:45,2,1,03.01.2020 02:45,03.01.2020 03:00,,"0,06",0,0,1,5,65,77,,,
209,2020,1,1,Freitag,3,Fr 03.01.20,03:00,3,1,03.01.2020 03:00,03.01.2020 03:15,,"0,06",0,0,1,6,102,113,,,
210,2020,1,1,Freitag,3,Fr 03.01.20,03:15,3,1,03.01.2020 03:15,03.01.2020 03:30,,"0,06",0,0,1,6,52,63,,,
211,2020,1,1,Freitag,3,Fr 03.01.20,03:30,3,1,03.01.2020 03:30,03.01.2020 03:45,,"0,07",0,0,1,5,51,62,,,
212,2020,1,1,Freitag,3,Fr 03.01.20,03:45,3,1,03.01.2020 03:45,03.01.2020 04:00,,"0,06",0,0,0,6,55,66,,,
213,2020,1,1,Freitag,3,Fr 03.01.20,04:00,4,1,03.01.2020 04:00,03.01.2020 04:15,,"0,06",0,0,1,6,43,54,,,
214,2020,1,1,Freitag,3,Fr 03.01.20,04:15,4,1,03.01.2020 04:15,03.01.2020 04:30,,"0,06",0,0,1,6,42,54,,,
215,2020,1,1,Freitag,3,Fr 03.01.20,04:30,4,1,03.01.2020 04:30,03.01.2020 04:45,,"0,07",0,0,1,5,54,65,,,
216,2020,1,1,Freitag,3,Fr 03.01.20,04:45,4,1,03.01.2020 04:45,03.01.2020 05:00,,"0,06",0,0,1,6,39,50,,,
217,2020,1,1,Freitag,3,Fr 03.01.20,05:00,5,1,03.01.2020 05:00,03.01.2020 05:15,,"0,06","0,04",0,0,68,43,117,,,
218,2020,1,1,Freitag,3,Fr 03.01.20,05:15,5,1,03.01.2020 05:15,03.01.2020 05:30,,"0,06","0,03",0,1,128,58,192,,,
219,2020,1,1,Freitag,3,Fr 03.01.20,05:30,5,1,03.01.2020 05:30,03.01.2020 05:45,,"0,07","0,03",0,1,134,38,179,,,
220,2020,1,1,Freitag,3,Fr 03.01.20,05:45,5,1,03.01.2020 05:45,03.01.2020 06:00,,"0,06","0,03",0,1,106,46,158,,,
221,2020,1,1,Freitag,3,Fr 03.01.20,06:00,6,1,03.01.2020 06:00,03.01.2020 06:15,,"0,06","0,03",0,1,7,57,70,,,
222,2020,1,1,Freitag,3,Fr 03.01.20,06:15,6,1,03.01.2020 06:15,03.01.2020 06:30,,"0,06","0,03",0,0,7,44,56,,,
223,2020,1,1,Freitag,3,Fr 03.01.20,06:30,6,1,03.01.2020 06:30,03.01.2020 06:45,,"0,07","0,03",0,1,7,41,53,,,
224,2020,1,1,Freitag,3,Fr 03.01.20,06:45,6,1,03.01.2020 06:45,03.01.2020 07:00,,"0,06","0,03",0,1,6,55,67,,,
225,2020,1,1,Freitag,3,Fr 03.01.20,07:00,7,1,03.01.2020 07:00,03.01.2020 07:15,,"0,06","0,04",0,1,7,69,81,,,
226,2020,1,1,Freitag,3,Fr 03.01.20,07:15,7,1,03.01.2020 07:15,03.01.2020 07:30,,"0,06","0,03",0,1,7,93,106,,,
227,2020,1,1,Freitag,3,Fr 03.01.20,07:30,7,1,03.01.2020 07:30,03.01.2020 07:45,,"0,07","0,03",0,0,7,48,60,,,
228,2020,1,1,Freitag,3,Fr 03.01.20,07:45,7,1,03.01.2020 07:45,03.01.2020 08:00,,"0,06","0,03",0,1,7,57,69,,,
229,2020,1,1,Freitag,3,Fr 03.01.20,08:00,8,1,03.01.2020 08:00,03.01.2020 08:15,,"0,06","0,03",0,1,6,68,80,,,
230,2020,1,1,Freitag,3,Fr 03.01.20,08:15,8,1,03.01.2020 08:15,03.01.2020 08:30,,"0,06","0,03",0,1,7,59,72,,,
231,2020,1,1,Freitag,3,Fr 03.01.20,08:30,8,1,03.01.2020 08:30,03.01.2020 08:45,,"0,07","0,03",0,1,7,44,56,,,
232,2020,1,1,Freitag,3,Fr 03.01.20,08:45,8,1,03.01.2020 08:45,03.01.2020 09:00,,"0,06","0,03",0,1,7,53,65,,,
233,2020,1,1,Freitag,3,Fr 03.01.20,09:00,9,1,03.01.2020 09:00,03.01.2020 09:15,,"0,06","0,04",0,0,7,58,70,,,
234,2020,1,1,Freitag,3,Fr 03.01.20,09:15,9,1,03.01.2020 09:15,03.01.2020 09:30,,"0,06","0,03",0,1,24,51,82,,,
235,2020,1,1,Freitag,3,Fr 03.01.20,09:30,9,1,03.01.2020 09:30,03.01.2020 09:45,,"0,07","0,03",0,1,131,52,188,,,
236,2020,1,1,Freitag,3,Fr 03.01.20,09:45,9,1,03.01.2020 09:45,03.01.2020 10:00,,"0,06","0,03",0,1,136,167,311,,,
237,2020,1,1,Freitag,3,Fr 03.01.20,10:00,10,1,03.01.2020 10:00,03.01.2020 10:15,,"0,06","0,03",0,1,33,127,165,,,
238,2020,1,1,Freitag,3,Fr 03.01.20,10:15,10,1,03.01.2020 10:15,03.01.2020 10:30,,"0,06","0,03",0,1,6,79,91,,,
239,2020,1,1,Freitag,3,Fr 03.01.20,10:30,10,1,03.01.2020 10:30,03.01.2020 10:45,,"0,07","0,03",0,1,7,193,206,,,
240,2020,1,1,Freitag,3,Fr 03.01.20,10:45,10,1,03.01.2020 10:45,03.01.2020 11:00,,"0,06","0,03",0,1,7,139,151,,,
241,2020,1,1,Freitag,3,Fr 03.01.20,11:00,11,1,03.01.2020 11:00,03.01.2020 11:15,,"0,06","0,04",0,0,7,63,75,,,
242,2020,1,1,Freitag,3,Fr 03.01.20,11:15,11,1,03.01.2020 11:15,03.01.2020 11:30,,"0,06","0,03",0,1,7,63,75,,,
243,2020,1,1,Freitag,3,Fr 03.01.20,11:30,11,1,03.01.2020 11:30,03.01.2020 11:45,,"0,07","0,03",0,1,6,79,91,,,
244,2020,1,1,Freitag,3,Fr 03.01.20,11:45,11,1,03.01.2020 11:45,03.01.2020 12:00,,"0,06","0,03",0,1,7,865,878,,,
245,2020,1,1,Freitag,3,Fr 03.01.20,12:00,12,1,03.01.2020 12:00,03.01.2020 12:15,,"0,06","0,03",0,1,7,330,342,,,
246,2020,1,1,Freitag,3,Fr 03.01.20,12:15,12,1,03.01.2020 12:15,03.01.2020 12:30,,"0,06","0,03",0,0,7,377,389,,,
247,2020,1,1,Freitag,3,Fr 03.01.20,12:30,12,1,03.01.2020 12:30,03.01.2020 12:45,,"0,07","0,03",0,1,7,72,84,,,
248,2020,1,1,Freitag,3,Fr 03.01.20,12:45,12,1,03.01.2020 12:45,03.01.2020 13:00,,"0,06","0,03",0,1,20,72,99,,,
249,2020,1,1,Freitag,3,Fr 03.01.20,13:00,13,1,03.01.2020 13:00,03.01.2020 13:15,,"0,06","0,04",0,1,118,157,280,,,
250,2020,1,1,Freitag,3,Fr 03.01.20,13:15,13,1,03.01.2020 13:15,03.01.2020 13:30,,"0,06","0,03",0,1,123,168,298,,,
251,2020,1,1,Freitag,3,Fr 03.01.20,13:30,13,1,03.01.2020 13:30,03.01.2020 13:45,,"0,07","0,03",0,1,127,52,186,,,
252,2020,1,1,Freitag,3,Fr 03.01.20,13:45,13,1,03.01.2020 13:45,03.01.2020 14:00,,"0,06","0,03",0,1,132,70,207,,,
253,2020,1,1,Freitag,3,Fr 03.01.20,14:00,14,1,03.01.2020 14:00,03.01.2020 14:15,,"0,06","0,03",0,0,136,160,302,,,
254,2020,1,1,Freitag,3,Fr 03.01.20,14:15,14,1,03.01.2020 14:15,03.01.2020 14:30,,"0,06","0,03",0,1,40,60,107,,,
255,2020,1,1,Freitag,3,Fr 03.01.20,14:30,14,1,03.01.2020 14:30,03.01.2020 14:45,,"0,07","0,03",0,1,7,49,60,,,
256,2020,1,1,Freitag,3,Fr 03.01.20,14:45,14,1,03.01.2020 14:45,03.01.2020 15:00,,"0,06","0,03",0,1,7,183,195,,,
257,2020,1,1,Freitag,3,Fr 03.01.20,15:00,15,1,03.01.2020 15:00,03.01.2020 15:15,,"0,06","0,04",0,1,7,73,86,,,
258,2020,1,1,Freitag,3,Fr 03.01.20,15:15,15,1,03.01.2020 15:15,03.01.2020 15:30,,"0,06","0,03",0,0,6,59,71,,,
259,2020,1,1,Freitag,3,Fr 03.01.20,15:30,15,1,03.01.2020 15:30,03.01.2020 15:45,,"0,07","0,03",0,1,7,84,97,,,
260,2020,1,1,Freitag,3,Fr 03.01.20,15:45,15,1,03.01.2020 15:45,03.01.2020 16:00,,"0,06","0,03",0,1,7,185,196,,,
261,2020,1,1,Freitag,3,Fr 03.01.20,16:00,16,1,03.01.2020 16:00,03.01.2020 16:15,,"0,06","0,03",0,1,7,218,231,,,
262,2020,1,1,Freitag,3,Fr 03.01.20,16:15,16,1,03.01.2020 16:15,03.01.2020 16:30,,"0,06","0,03",0,1,25,309,340,,,
263,2020,1,1,Freitag,3,Fr 03.01.20,16:30,16,1,03.01.2020 16:30,03.01.2020 16:45,,"0,07","0,03",0,1,128,220,355,,,
264,2020,1,1,Freitag,3,Fr 03.01.20,16:45,16,1,03.01.2020 16:45,03.01.2020 17:00,,"0,06","0,03",0,1,134,92,231,,,
265,2020,1,1,Freitag,3,Fr 03.01.20,17:00,17,1,03.01.2020 17:00,03.01.2020 17:15,,"0,06","0,04",0,0,94,104,204,,,
266,2020,1,1,Freitag,3,Fr 03.01.20,17:15,17,1,03.01.2020 17:15,03.01.2020 17:30,,"0,06","0,03",0,1,7,230,243,,,
267,2020,1,1,Freitag,3,Fr 03.01.20,17:30,17,1,03.01.2020 17:30,03.01.2020 17:45,,"0,07","0,03",0,1,6,181,193,,,
268,2020,1,1,Freitag,3,Fr 03.01.20,17:45,17,1,03.01.2020 17:45,03.01.2020 18:00,,"0,06","0,03",0,1,7,324,336,,,
269,2020,1,1,Freitag,3,Fr 03.01.20,18:00,18,1,03.01.2020 18:00,03.01.2020 18:15,,"0,06","0,03",0,1,7,860,873,,,
270,2020,1,1,Freitag,3,Fr 03.01.20,18:15,18,1,03.01.2020 18:15,03.01.2020 18:30,,"0,06","0,03",0,1,7,177,190,,,
271,2020,1,1,Freitag,3,Fr 03.01.20,18:30,18,1,03.01.2020 18:30,03.01.2020 18:45,,"0,07","0,03",0,0,7,79,90,,,
272,2020,1,1,Freitag,3,Fr 03.01.20,18:45,18,1,03.01.2020 18:45,03.01.2020 19:00,,"0,06","0,03",0,1,6,86,99,,,
273,2020,1,1,Freitag,3,Fr 03.01.20,19:00,19,1,03.01.2020 19:00,03.01.2020 19:15,,"0,06","0,04",0,1,7,93,105,,,
274,2020,1,1,Freitag,3,Fr 03.01.20,19:15,19,1,03.01.2020 19:15,03.01.2020 19:30,,"0,06","0,03",0,1,39,311,355,,,
275,2020,1,1,Freitag,3,Fr 03.01.20,19:30,19,1,03.01.2020 19:30,03.01.2020 19:45,,"0,07","0,03",0,1,111,325,443,,,
276,2020,1,1,Freitag,3,Fr 03.01.20,19:45,19,1,03.01.2020 19:45,03.01.2020 20:00,,"0,06","0,03",0,0,115,101,223,,,
277,2020,1,1,Freitag,3,Fr 03.01.20,20:00,20,1,03.01.2020 20:00,03.01.2020 20:15,,"0,06","0,03",0,1,121,435,562,,,
278,2020,1,1,Freitag,3,Fr 03.01.20,20:15,20,1,03.01.2020 20:15,03.01.2020 20:30,,"0,06","0,03",0,1,126,148,280,,,
279,2020,1,1,Freitag,3,Fr 03.01.20,20:30,20,1,03.01.2020 20:30,03.01.2020 20:45,,"0,07","0,03",0,1,130,92,228,,,
280,2020,1,1,Freitag,3,Fr 03.01.20,20:45,20,1,03.01.2020 20:45,03.01.2020 21:00,,"0,06","0,03",0,1,134,147,288,,,
281,2020,1,1,Freitag,3,Fr 03.01.20,21:00,21,1,03.01.2020 21:00,03.01.2020 21:15,,"0,06","0,04",0,0,90,442,538,,,
282,2020,1,1,Freitag,3,Fr 03.01.20,21:15,21,1,03.01.2020 21:15,03.01.2020 21:30,,"0,06","0,03",0,1,6,82,94,,,
283,2020,1,1,Freitag,3,Fr 03.01.20,21:30,21,1,03.01.2020 21:30,03.01.2020 21:45,,"0,07","0,03",0,1,7,68,80,,,
284,2020,1,1,Freitag,3,Fr 03.01.20,21:45,21,1,03.01.2020 21:45,03.01.2020 22:00,,"0,06","0,03",0,1,7,72,84,,,
285,2020,1,1,Freitag,3,Fr 03.01.20,22:00,22,1,03.01.2020 22:00,03.01.2020 22:15,,"0,06","0,03",0,1,7,81,94,,,
286,2020,1,1,Freitag,3,Fr 03.01.20,22:15,22,1,03.01.2020 22:15,03.01.2020 22:30,,"0,06","0,03",0,0,7,188,199,,,
287,2020,1,1,Freitag,3,Fr 03.01.20,22:30,22,1,03.01.2020 22:30,03.01.2020 22:45,,"0,07","0,03",0,1,6,535,548,,,
288,2020,1,1,Freitag,3,Fr 03.01.20,22:45,22,1,03.01.2020 22:45,03.01.2020 23:00,,"0,06","0,03",0,1,7,442,454,,,
289,2020,1,1,Freitag,3,Fr 03.01.20,23:00,23,1,03.01.2020 23:00,03.01.2020 23:15,,"0,06","0,04",0,1,7,167,179,,,
290,2020,1,1,Freitag,3,Fr 03.01.20,23:15,23,1,03.01.2020 23:15,03.01.2020 23:30,,"0,06","0,03",0,1,7,125,138,,,
291,2020,1,1,Freitag,3,Fr 03.01.20,23:30,23,1,03.01.2020 23:30,03.01.2020 23:45,,"0,07","0,03",0,0,7,101,113,,,
292,2020,1,1,Freitag,3,Fr 03.01.20,23:45,23,1,03.01.2020 23:45,04.01.2020 00:00,,"0,06","0,03",0,1,20,79,104,,,
293,2020,1,1,Samstag,4,Sa 04.01.20,00:00,0,1,04.01.2020 00:00,04.01.2020 00:15,,"0,06",0,0,1,130,63,199,,,
294,2020,1,1,Samstag,4,Sa 04.01.20,00:15,0,1,04.01.2020 00:15,04.01.2020 00:30,,"0,06",0,0,1,117,80,204,,,
295,2020,1,1,Samstag,4,Sa 04.01.20,00:30,0,1,04.01.2020 00:30,04.01.2020 00:45,,"0,07",0,0,1,5,91,101,,,
296,2020,1,1,Samstag,4,Sa 04.01.20,00:45,0,1,04.01.2020 00:45,04.01.2020 01:00,,"0,06",0,0,0,6,57,69,,,
297,2020,1,1,Samstag,4,Sa 04.01.20,01:00,1,1,04.01.2020 01:00,04.01.2020 01:15,,"0,06",0,0,1,6,74,85,,,
298,2020,1,1,Samstag,4,Sa 04.01.20,01:15,1,1,04.01.2020 01:15,04.01.2020 01:30,,"0,06",0,0,1,6,84,96,,,
299,2020,1,1,Samstag,4,Sa 04.01.20,01:30,1,1,04.01.2020 01:30,04.01.2020 01:45,,"0,07",0,0,1,5,59,69,,,
300,2020,1,1,Samstag,4,Sa 04.01.20,01:45,1,1,04.01.2020 01:45,04.01.2020 02:00,,"0,06",0,0,1,6,159,171,,,
301,2020,1,1,Samstag,4,Sa 04.01.20,02:00,2,1,04.01.2020 02:00,04.01.2020 02:15,,"0,06",0,0,0,6,77,87,,,
302,2020,1,1,Samstag,4,Sa 04.01.20,02:15,2,1,04.01.2020 02:15,04.01.2020 02:30,,"0,06",0,0,1,6,51,62,,,
303,2020,1,1,Samstag,4,Sa 04.01.20,02:30,2,1,04.01.2020 02:30,04.01.2020 02:45,,"0,07",0,0,1,5,60,72,,,
304,2020,1,1,Samstag,4,Sa 04.01.20,02:45,2,1,04.01.2020 02:45,04.01.2020 03:00,,"0,06",0,0,1,6,68,78,,,
305,2020,1,1,Samstag,4,Sa 04.01.20,03:00,3,1,04.01.2020 03:00,04.01.2020 03:15,,"0,06",0,0,1,6,60,72,,,
306,2020,1,1,Samstag,4,Sa 04.01.20,03:15,3,1,04.01.2020 03:15,04.01.2020 03:30,,"0,06",0,0,1,6,43,55,,,
307,2020,1,1,Samstag,4,Sa 04.01.20,03:30,3,1,04.01.2020 03:30,04.01.2020 03:45,,"0,07",0,0,0,5,56,66,,,
308,2020,1,1,Samstag,4,Sa 04.01.20,03:45,3,1,04.01.2020 03:45,04.01.2020 04:00,,"0,06",0,0,1,6,50,61,,,
309,2020,1,1,Samstag,4,Sa 04.01.20,04:00,4,1,04.01.2020 04:00,04.01.2020 04:15,,"0,06",0,0,1,6,43,55,,,
310,2020,1,1,Samstag,4,Sa 04.01.20,04:15,4,1,04.01.2020 04:15,04.01.2020 04:30,,"0,06",0,0,1,5,56,67,,,
311,2020,1,1,Samstag,4,Sa 04.01.20,04:30,4,1,04.01.2020 04:30,04.01.2020 04:45,,"0,07",0,0,1,6,39,50,,,
312,2020,1,1,Samstag,4,Sa 04.01.20,04:45,4,1,04.01.2020 04:45,04.01.2020 05:00,,"0,06",0,0,0,6,46,57,,,
313,2020,1,1,Samstag,4,Sa 04.01.20,05:00,5,1,04.01.2020 05:00,04.01.2020 05:15,,"0,06","0,03",0,1,54,59,118,,,
314,2020,1,1,Samstag,4,Sa 04.01.20,05:15,5,1,04.01.2020 05:15,04.01.2020 05:30,,"0,06","0,03",0,1,123,39,169,,,
315,2020,1,1,Samstag,4,Sa 04.01.20,05:30,5,1,04.01.2020 05:30,04.01.2020 05:45,,"0,07","0,03",0,1,130,49,185,,,
316,2020,1,1,Samstag,4,Sa 04.01.20,05:45,5,1,04.01.2020 05:45,04.01.2020 06:00,,"0,06","0,03",0,1,135,59,200,,,
317,2020,1,1,Samstag,4,Sa 04.01.20,06:00,6,1,04.01.2020 06:00,04.01.2020 06:15,,"0,06","0,04",0,0,92,38,136,,,
318,2020,1,1,Samstag,4,Sa 04.01.20,06:15,6,1,04.01.2020 06:15,04.01.2020 06:30,,"0,06","0,03",0,1,7,47,60,,,
319,2020,1,1,Samstag,4,Sa 04.01.20,06:30,6,1,04.01.2020 06:30,04.01.2020 06:45,,"0,07","0,03",0,1,7,57,69,,,
320,2020,1,1,Samstag,4,Sa 04.01.20,06:45,6,1,04.01.2020 06:45,04.01.2020 07:00,,"0,06","0,03",0,1,6,40,52,,,
321,2020,1,1,Samstag,4,Sa 04.01.20,07:00,7,1,04.01.2020 07:00,04.01.2020 07:15,,"0,06","0,03",0,1,7,44,56,,,
322,2020,1,1,Samstag,4,Sa 04.01.20,07:15,7,1,04.01.2020 07:15,04.01.2020 07:30,,"0,06","0,03",0,0,7,57,70,,,
323,2020,1,1,Samstag,4,Sa 04.01.20,07:30,7,1,04.01.2020 07:30,04.01.2020 07:45,,"0,07","0,03",0,1,7,44,56,,,
324,2020,1,1,Samstag,4,Sa 04.01.20,07:45,7,1,04.01.2020 07:45,04.01.2020 08:00,,"0,06","0,03",0,1,7,41,53,,,
325,2020,1,1,Samstag,4,Sa 04.01.20,08:00,8,1,04.01.2020 08:00,04.01.2020 08:15,,"0,06","0,04",0,1,6,59,71,,,
326,2020,1,1,Samstag,4,Sa 04.01.20,08:15,8,1,04.01.2020 08:15,04.01.2020 08:30,,"0,06","0,03",0,1,7,45,57,,,
327,2020,1,1,Samstag,4,Sa 04.01.20,08:30,8,1,04.01.2020 08:30,04.01.2020 08:45,,"0,07","0,03",0,0,7,34,46,,,
328,2020,1,1,Samstag,4,Sa 04.01.20,08:45,8,1,04.01.2020 08:45,04.01.2020 09:00,,"0,06","0,03",0,1,46,61,113,,,
329,2020,1,1,Samstag,4,Sa 04.01.20,09:00,9,1,04.01.2020 09:00,04.01.2020 09:15,,"0,06","0,03",0,1,133,47,186,,,
330,2020,1,1,Samstag,4,Sa 04.01.20,09:15,9,1,04.01.2020 09:15,04.01.2020 09:30,,"0,06","0,03",0,1,137,38,181,,,
331,2020,1,1,Samstag,4,Sa 04.01.20,09:30,9,1,04.01.2020 09:30,04.01.2020 09:45,,"0,07","0,03",0,1,12,57,76,,,
332,2020,1,1,Samstag,4,Sa 04.01.20,09:45,9,1,04.01.2020 09:45,04.01.2020 10:00,,"0,06","0,03",0,0,7,48,59,,,
333,2020,1,1,Samstag,4,Sa 04.01.20,10:00,10,1,04.01.2020 10:00,04.01.2020 10:15,,"0,06","0,04",0,1,7,36,48,,,
334,2020,1,1,Samstag,4,Sa 04.01.20,10:15,10,1,04.01.2020 10:15,04.01.2020 10:30,,"0,06","0,03",0,1,7,58,71,,,
335,2020,1,1,Samstag,4,Sa 04.01.20,10:30,10,1,04.01.2020 10:30,04.01.2020 10:45,,"0,07","0,03",0,1,6,47,59,,,
336,2020,1,1,Samstag,4,Sa 04.01.20,10:45,10,1,04.01.2020 10:45,04.01.2020 11:00,,"0,06","0,03",0,1,7,39,51,,,
337,2020,1,1,Samstag,4,Sa 04.01.20,11:00,11,1,04.01.2020 11:00,04.01.2020 11:15,,"0,06","0,03",0,0,7,53,65,,,
338,2020,1,1,Samstag,4,Sa 04.01.20,11:15,11,1,04.01.2020 11:15,04.01.2020 11:30,,"0,06","0,03",0,1,7,48,61,,,
339,2020,1,1,Samstag,4,Sa 04.01.20,11:30,11,1,04.01.2020 11:30,04.01.2020 11:45,,"0,07","0,03",0,1,6,45,56,,,
340,2020,1,1,Samstag,4,Sa 04.01.20,11:45,11,1,04.01.2020 11:45,04.01.2020 12:00,,"0,06","0,03",0,1,7,48,60,,,
341,2020,1,1,Samstag,4,Sa 04.01.20,12:00,12,1,04.01.2020 12:00,04.01.2020 12:15,,"0,06","0,04",0,1,7,69,82,,,
342,2020,1,1,Samstag,4,Sa 04.01.20,12:15,12,1,04.01.2020 12:15,04.01.2020 12:30,,"0,06","0,03",0,0,7,115,126,,,
343,2020,1,1,Samstag,4,Sa 04.01.20,12:30,12,1,04.01.2020 12:30,04.01.2020 12:45,,"0,07","0,03",0,1,6,117,130,,,
344,2020,1,1,Samstag,4,Sa 04.01.20,12:45,12,1,04.01.2020 12:45,04.01.2020 13:00,,"0,06","0,03",0,1,23,345,374,,,
